timesteps,success_rate,final_distance_mean,final_distance_std,episode_length_mean
1000,0.06666666666666667,0.3082877233624458,0.10174181236510334,47.4
2000,0.06666666666666667,0.16373827420175074,0.0620057411168139,48.233333333333334
3000,0.8333333333333334,0.05178447924554348,0.017168894122087244,14.133333333333333
4000,1.0,0.03418624013041457,0.01119116007297553,3.1666666666666665
5000,1.0,0.03325480129569769,0.00867958034256213,3.066666666666667
6000,1.0,0.03534802440553904,0.011534465743510025,2.7
7000,1.0,0.03187955962494016,0.007959655567137505,2.966666666666667
8000,1.0,0.03038213951513171,0.011903623007436923,2.933333333333333
9000,1.0,0.03181539729703218,0.011918762939774553,2.7333333333333334
10000,1.0,0.03613688765714566,0.010260804767539301,2.433333333333333
11000,1.0,0.028942105484505494,0.010410730506311664,3.033333333333333
12000,1.0,0.032733010780066255,0.010251360118565145,2.7
13000,1.0,0.033211483247578145,0.00788778373115401,2.8
14000,1.0,0.034251122269779444,0.011870602650191183,2.6
15000,1.0,0.03172256617496411,0.010406993661968511,2.7666666666666666
16000,1.0,0.03207032072047392,0.01025138999362905,2.6
17000,1.0,0.028869035094976424,0.011275200540467727,2.933333333333333
18000,1.0,0.028807852882891893,0.011926854702387022,2.966666666666667
19000,1.0,0.029814244092752535,0.0107414161671786,2.7333333333333334
20000,1.0,0.0320423091451327,0.011234867858262278,2.5
21000,1.0,0.029042232098678747,0.009934650471665906,2.6333333333333333
22000,1.0,0.032565158465877174,0.009798733649787866,2.4
23000,1.0,0.030727898112187783,0.00882032879238955,2.7666666666666666
24000,1.0,0.027166767294208208,0.010327999835392601,2.7666666666666666
25000,1.0,0.027370021492242814,0.009246654270204397,2.8333333333333335
26000,1.0,0.02846902357414365,0.010430321898425464,2.7666666666666666
27000,1.0,0.024890692935635648,0.010382527055359513,2.8333333333333335
28000,1.0,0.029165399183208745,0.011778541768885417,2.8
29000,1.0,0.02774948983763655,0.011266803846826358,2.466666666666667
30000,1.0,0.028519315738230945,0.010291917730864776,2.7666666666666666
31000,1.0,0.028582250699400902,0.011806686501784638,2.7
32000,1.0,0.029658900573849678,0.010925178598642253,2.8666666666666667
33000,1.0,0.029254968216021856,0.010451824351312948,2.8666666666666667
34000,1.0,0.03257523958260814,0.01058757209783996,2.6666666666666665
35000,1.0,0.02787861324225863,0.010835170899928156,2.6666666666666665
36000,1.0,0.030767621969183288,0.010856152647433772,2.7
37000,1.0,0.03284769998863339,0.010058256455985126,2.8
38000,1.0,0.028594887908548118,0.01087273025057238,2.6333333333333333
39000,1.0,0.033366479258984325,0.009907181477611389,2.7
40000,1.0,0.027622115922470887,0.010283755606338797,2.566666666666667
41000,1.0,0.028462844900786877,0.011099150860933823,2.533333333333333
42000,1.0,0.029476037497321764,0.0089093769769142,3.0
43000,1.0,0.026424520617971816,0.011046170426545128,2.7
44000,1.0,0.02914011850953102,0.008104463822590445,2.8
45000,1.0,0.028922679896155993,0.010723404136754476,2.933333333333333
46000,1.0,0.02515571548913916,0.010779020893948903,2.8
47000,1.0,0.02713287187119325,0.010209780569066082,2.933333333333333
48000,1.0,0.03408717558098336,0.010837400115511445,2.9
49000,1.0,0.028392822295427323,0.008101108069158895,2.6666666666666665
50000,1.0,0.029081329726614057,0.0115626765341987,2.7
