timesteps,success_rate,final_distance_mean,final_distance_std,episode_length_mean
1000,0.0,0.36513829628626504,0.0811225486639616,50.0
2000,0.0,0.1945438701659441,0.06393444966161961,50.0
3000,0.03333333333333333,0.6244313051303227,0.17261213788907784,48.43333333333333
4000,0.23333333333333334,0.363792380814751,0.23901128778015446,39.666666666666664
5000,0.5333333333333333,0.07376106120646,0.035449700442245546,26.866666666666667
6000,0.6,0.05588634504626195,0.017996903885257633,22.2
7000,0.8,0.04624268927921851,0.014079601848027383,12.7
8000,1.0,0.0378661318992575,0.008105343853102872,3.566666666666667
9000,0.9,0.040947485528886315,0.00847322288593384,7.966666666666667
10000,1.0,0.031170464400202037,0.009881392510865774,3.1333333333333333
11000,1.0,0.03071771388252576,0.010330498121656513,3.3
12000,1.0,0.03338695140555501,0.009542904959084018,3.1333333333333333
13000,1.0,0.03170532854273915,0.01160172287367102,2.6666666666666665
14000,1.0,0.03145769697924455,0.010307180843567104,2.7333333333333334
15000,1.0,0.02987351662789782,0.00847270153788652,2.7666666666666666
16000,1.0,0.031912267487496135,0.010770903632346602,2.433333333333333
17000,1.0,0.032441050124665104,0.010836811947446354,2.7333333333333334
18000,1.0,0.03154973847170671,0.011380933749025796,2.7333333333333334
19000,1.0,0.0311578259182473,0.012097630890335604,2.6666666666666665
20000,1.0,0.02732842257246375,0.010710552859427635,2.7
21000,1.0,0.03131975131109357,0.012389778119920815,2.7666666666666666
22000,1.0,0.029758035220826665,0.010796860408885264,2.6
23000,1.0,0.0297223630361259,0.012955110536647831,2.5
24000,1.0,0.02464783117175102,0.009984621573846135,2.966666666666667
25000,1.0,0.03189709844688574,0.00927657575876523,2.9
26000,1.0,0.023312572731326024,0.010472043226384436,2.7333333333333334
27000,1.0,0.03022657297551632,0.012430810714194973,2.966666666666667
28000,1.0,0.026209524103129902,0.011313577422965708,2.8666666666666667
29000,1.0,0.03048819676041603,0.012053884541460946,2.433333333333333
30000,1.0,0.028648625997205576,0.010090372219688813,2.8333333333333335
31000,1.0,0.027548544015735386,0.011112529206451454,2.8666666666666667
32000,1.0,0.02904443039248387,0.011304493512960263,2.4
33000,1.0,0.0293475477801015,0.01315924914510186,2.7333333333333334
34000,1.0,0.027225243020802738,0.014644774862057638,2.8666666666666667
35000,1.0,0.02959021747422715,0.01241699057631689,2.533333333333333
36000,1.0,0.023674835187072554,0.012130796476645543,2.6
37000,1.0,0.03059749516348044,0.01096024664068467,2.7333333333333334
38000,1.0,0.03005694687987367,0.011194992065763113,2.7666666666666666
39000,1.0,0.02929419167339802,0.010874204482774921,2.533333333333333
40000,1.0,0.03042074943271776,0.011839283131876068,2.566666666666667
41000,1.0,0.0281148012727499,0.012464403982644465,2.9
42000,1.0,0.0270006672013551,0.011920193276646259,2.8666666666666667
43000,1.0,0.028139370672094325,0.012477846748642036,2.7666666666666666
44000,1.0,0.02720804864851137,0.012076504892786177,2.6333333333333333
45000,1.0,0.02761402165827652,0.012383025747957703,2.5
46000,1.0,0.022384101276596388,0.0074929388884176305,2.8666666666666667
47000,1.0,0.02530249486056467,0.012942497901400514,2.7333333333333334
48000,1.0,0.027895119693130254,0.01214515209324298,2.9
49000,1.0,0.027415927480130147,0.013737862355448507,2.6666666666666665
50000,1.0,0.025369046193857988,0.011390895165220556,2.8333333333333335
