timesteps,success_rate,final_distance_mean,final_distance_std,episode_length_mean
1000,0.1,0.21597979950408142,0.0889811376990186,47.36666666666667
2000,0.03333333333333333,0.14967270971586308,0.04876003925178185,48.36666666666667
3000,0.06666666666666667,0.18269831265012423,0.05520776556081755,47.3
4000,0.0,0.3825402026375135,0.078856484307748,50.0
5000,0.26666666666666666,0.1725139814428985,0.10523361032472013,38.93333333333333
6000,0.5,0.1031419441724817,0.07537152987481147,27.3
7000,0.5333333333333333,0.08318751237044732,0.062319857433031894,26.0
8000,0.9666666666666667,0.04336426996936401,0.007545958310399011,6.533333333333333
9000,0.8666666666666667,0.039266862471898395,0.013516526628250461,9.133333333333333
10000,1.0,0.03688833210617304,0.00951760011250667,3.5
11000,1.0,0.03263297273466984,0.008765929539178456,3.2333333333333334
12000,1.0,0.03402362829074264,0.01042869551012618,2.966666666666667
13000,1.0,0.0297624871134758,0.008746008849879389,3.1
14000,1.0,0.03268848375106851,0.009737179463364453,2.6666666666666665
15000,1.0,0.031367048155516386,0.009538170189995433,3.1666666666666665
16000,1.0,0.031153397044787805,0.010162414675706022,2.9
17000,1.0,0.030667821442087493,0.011401091671773236,2.7666666666666666
18000,1.0,0.031003136777629454,0.011386169319611159,2.7
19000,1.0,0.02912811728504797,0.011099817172319193,2.7333333333333334
20000,1.0,0.025755243469029666,0.009355162873007555,2.8333333333333335
21000,1.0,0.033171680631736915,0.008634595833199003,2.933333333333333
22000,1.0,0.03320443929793934,0.011789041100515433,2.4
23000,1.0,0.030501873698085546,0.009171637566091585,2.6
24000,1.0,0.03301421899038057,0.00932462604625298,2.933333333333333
25000,1.0,0.029434699689348538,0.008962278121214815,2.9
26000,1.0,0.03204558293024699,0.008365549002673953,2.6666666666666665
27000,1.0,0.03108179292952021,0.010371951044275077,2.966666666666667
28000,1.0,0.032930597321440776,0.00860820814670127,2.5
29000,1.0,0.0281832292675972,0.010923408205352545,2.7
30000,1.0,0.033061722324540216,0.010496251128240047,2.7666666666666666
31000,1.0,0.029853461682796477,0.009675015176176338,2.6666666666666665
32000,1.0,0.028656088172768553,0.01125184552384954,2.7333333333333334
33000,1.0,0.03366354142005245,0.008975089222313737,2.7333333333333334
34000,1.0,0.03430727409819762,0.010947119651631173,2.3666666666666667
35000,1.0,0.03138227153879901,0.011487972620909358,2.9
36000,1.0,0.02842460588241617,0.009703125041147566,2.7666666666666666
37000,1.0,0.030067809345200657,0.010232303375067732,2.5
38000,1.0,0.03177682502816121,0.011308227296888261,2.9
39000,1.0,0.02941395025700331,0.009500223625615785,2.8666666666666667
40000,1.0,0.03152919985974829,0.01112459867287159,2.566666666666667
41000,1.0,0.028514152858406305,0.011332405543359781,2.7666666666666666
42000,1.0,0.027419713465496896,0.009965322022597228,2.8
43000,1.0,0.030491184815764426,0.009146272940466577,2.7
44000,1.0,0.029414537052313488,0.01095757093489184,2.6666666666666665
45000,1.0,0.03149413354694843,0.010355001258607612,2.966666666666667
46000,1.0,0.03036500468539695,0.010642911266513233,2.7
47000,1.0,0.03257948240886132,0.009662522210147755,2.8333333333333335
48000,1.0,0.028959621799488862,0.009343954500542555,2.566666666666667
49000,1.0,0.03293977469826738,0.010648864724759627,2.7
50000,1.0,0.028846838387350242,0.009256800465626007,2.6333333333333333
