timesteps,success_rate,final_distance_mean,final_distance_std,episode_length_mean
1000,0.0,0.4096563811103503,0.10924106543036403,50.0
2000,0.0,0.18091253383706013,0.055748011903470895,50.0
3000,0.0,0.18192606990536053,0.047983857996154816,50.0
4000,0.0,0.21531966005762418,0.06128768401532405,50.0
5000,0.0,0.2445709340274334,0.09924179980115574,50.0
6000,0.03333333333333333,0.47500212024897337,0.1704142482143851,48.53333333333333
7000,0.0,0.43541546911001205,0.14939326532818098,50.0
8000,0.0,0.4968499757349491,0.14308354673254867,50.0
9000,0.0,0.26224247093002,0.10587486760091326,50.0
10000,0.0,0.3916169593731562,0.14953543063169367,50.0
11000,0.0,0.6115863208969434,0.23671413914851178,50.0
12000,0.0,0.5421183322866757,0.15576366926124757,50.0
13000,0.0,0.3690158541003863,0.1427669345610653,50.0
14000,0.03333333333333333,0.35955316002170246,0.16572716214358155,48.4
15000,0.03333333333333333,0.2802362174727023,0.13045505943614127,49.4
16000,0.0,0.31965969254573184,0.14863484239476618,50.0
17000,0.0,0.36126026312510173,0.22466480604987132,50.0
18000,0.0,0.30944695820411044,0.14177848722576894,50.0
19000,0.0,0.27743000065286955,0.10747938654776872,50.0
20000,0.0,0.21609669874111812,0.08230559360751666,50.0
21000,0.0,0.26516158717374005,0.09409110598723533,50.0
22000,0.0,0.40289344924191633,0.23877834483534682,50.0
23000,0.0,0.5202876319487889,0.35713700927557196,50.0
24000,0.03333333333333333,0.2841727702567975,0.1285042907809601,48.4
25000,0.06666666666666667,0.22962543529768784,0.13961855920895033,47.4
26000,0.03333333333333333,0.27544522707660996,0.17426916277375437,48.666666666666664
27000,0.0,0.398534082621336,0.1614391879890962,50.0
28000,0.0,0.36358482477565607,0.1482332428665556,50.0
29000,0.03333333333333333,0.3772003817682465,0.13571525389625008,48.53333333333333
30000,0.03333333333333333,0.33705339798082906,0.1487558025937751,48.56666666666667
31000,0.0,0.318549919500947,0.13973384445154388,50.0
32000,0.0,0.31751001154383024,0.1596485169877033,50.0
33000,0.03333333333333333,0.17318456697588167,0.07233660967975192,48.6
34000,0.03333333333333333,0.2622475376973549,0.3088835076026007,48.666666666666664
35000,0.06666666666666667,0.37458215514197946,0.33867842487781874,47.0
36000,0.03333333333333333,0.16262510024632018,0.10743186290239533,48.46666666666667
37000,0.03333333333333333,0.18855721404155096,0.10832912752740992,48.7
38000,0.03333333333333333,0.22988237074265877,0.20440637923903962,48.46666666666667
39000,0.03333333333333333,0.28327799644321205,0.22141739596285342,48.56666666666667
40000,0.1,0.19668099572882056,0.12913043743663793,45.733333333333334
41000,0.03333333333333333,0.2972540259361267,0.3200118996197708,48.5
42000,0.0,0.209687768916289,0.16556277615873619,50.0
43000,0.03333333333333333,0.1832853420327107,0.07999664205253179,48.8
44000,0.1,0.1330105606156091,0.06706857335792776,46.0
45000,0.1,0.14676018512497346,0.0783525550826772,46.7
46000,0.06666666666666667,0.16481088219831388,0.12540887532116257,47.6
47000,0.03333333333333333,0.12379280471553405,0.06871988124898792,49.56666666666667
48000,0.06666666666666667,0.09892159098138412,0.0593057216501969,47.3
49000,0.06666666666666667,0.12715330229451258,0.06374188046858106,47.233333333333334
50000,0.1,0.12324159254009524,0.08140316827199666,46.13333333333333
