timesteps,success_rate,final_distance_mean,final_distance_std,episode_length_mean
1000,0.03333333333333333,0.23125523676474888,0.08574499484467758,48.36666666666667
2000,0.06666666666666667,0.12761796315511068,0.04255274200443394,49.166666666666664
3000,0.5,0.10732838362455369,0.06949486382820823,29.5
4000,1.0,0.03256361254801353,0.012138895569936027,2.9
5000,1.0,0.03375918000626067,0.010622838965996927,2.9
6000,1.0,0.0320582726970315,0.008900126029370419,2.7666666666666666
7000,1.0,0.028155358415096997,0.009361147306334344,2.8
8000,1.0,0.02833294135828813,0.008490529230549774,3.033333333333333
9000,1.0,0.03279884712149699,0.009389276197212904,2.6666666666666665
10000,1.0,0.03252817237128814,0.010280743194673573,2.6
11000,1.0,0.029579445160925387,0.01160210401031503,2.7666666666666666
12000,1.0,0.03056815657764673,0.007536489794611164,2.966666666666667
13000,1.0,0.02990881207709511,0.010778828717786607,2.966666666666667
14000,1.0,0.028592303954064847,0.009111252078482481,2.7333333333333334
15000,1.0,0.03200286962091923,0.010637086670263703,2.566666666666667
16000,1.0,0.026576203713193535,0.010339756597374225,2.7333333333333334
17000,1.0,0.028009851245830455,0.008447957685712933,3.1333333333333333
18000,1.0,0.030596821662038566,0.009153744709228565,2.7
19000,1.0,0.02951196174447735,0.009330150705967493,2.966666666666667
20000,1.0,0.029890174108246962,0.010663440857487074,2.7333333333333334
21000,1.0,0.03143120873719454,0.009840915275122885,2.6333333333333333
22000,1.0,0.0307111128543814,0.009628002899496294,2.7666666666666666
23000,1.0,0.030840542850395045,0.008695696491080816,2.566666666666667
24000,1.0,0.029458748238782088,0.011340792697710893,2.7666666666666666
25000,1.0,0.03110643948117892,0.009665819423452801,2.8333333333333335
26000,1.0,0.028686641932775578,0.009284018614918461,2.566666666666667
27000,1.0,0.03116418020799756,0.01071768905053936,2.6333333333333333
28000,1.0,0.02921510608866811,0.01027439943169919,2.8333333333333335
29000,1.0,0.031124178878962995,0.01002072340254338,2.466666666666667
30000,1.0,0.030844962131232022,0.010875626328898947,2.6666666666666665
31000,1.0,0.0276819232540826,0.011940326198834745,2.6333333333333333
32000,1.0,0.0265261372551322,0.01057663474676748,2.9
33000,1.0,0.030468893982470036,0.012012162165434243,2.966666666666667
34000,1.0,0.029120615279922882,0.010804106186395131,2.7333333333333334
35000,1.0,0.03140697985266646,0.008912690056593515,2.7
36000,1.0,0.03292079431315263,0.011686475713923453,2.6333333333333333
37000,1.0,0.030013624268273514,0.008772671176363928,2.566666666666667
38000,1.0,0.026086278446018695,0.00894730318655808,2.6666666666666665
39000,1.0,0.030946222630639873,0.008690813455307403,2.6
40000,1.0,0.029280644422397018,0.01012373291794547,2.6333333333333333
41000,1.0,0.030365457634131114,0.009170944735523564,2.9
42000,1.0,0.030485144847383103,0.011184234586909291,2.8
43000,1.0,0.028407166991382838,0.009667834298177334,2.6333333333333333
44000,1.0,0.025873884465545414,0.011172425912309327,2.8
45000,1.0,0.027627319563180208,0.008532009626559929,2.8666666666666667
46000,1.0,0.027145582841088374,0.011555775724809718,2.6666666666666665
47000,1.0,0.03211813724289338,0.008178827803513613,2.9
48000,1.0,0.029875190400828918,0.009141970850644858,2.933333333333333
49000,1.0,0.029204552806913853,0.008732214893107609,2.7
50000,1.0,0.03126649266729752,0.01126453680855108,2.6333333333333333
