timesteps,success_rate,final_distance_mean,final_distance_std,episode_length_mean
1000,0.03333333333333333,0.34818117196361226,0.09821202678228633,48.53333333333333
2000,0.03333333333333333,0.18091263473033906,0.0630485828474106,49.733333333333334
3000,0.0,0.3188667098681132,0.08843819084435721,50.0
4000,0.3333333333333333,0.09757647601266702,0.049406619604684184,36.733333333333334
5000,0.7666666666666667,0.05739282487581174,0.036364393522465746,14.8
6000,0.43333333333333335,0.08611856068794926,0.05734943232400928,31.7
7000,0.8666666666666667,0.04494232212503751,0.010636900194361582,10.433333333333334
8000,0.9333333333333333,0.04250312416503827,0.018403785574543093,6.566666666666666
9000,1.0,0.041717221463720006,0.006216743430378849,3.2
10000,1.0,0.030934022118647892,0.0077141866939808975,2.966666666666667
11000,1.0,0.030288707138970493,0.011087294255674639,2.7666666666666666
12000,1.0,0.03155051190406084,0.010101475109531194,2.7666666666666666
13000,1.0,0.03137872886533539,0.011200240152489205,2.8
14000,1.0,0.027122982560346523,0.009741722789113633,2.933333333333333
15000,1.0,0.030831950002660355,0.01010712387838241,2.966666666666667
16000,1.0,0.026838464972873528,0.010647935057614293,2.6333333333333333
17000,1.0,0.026898855545247593,0.011032802967583676,2.8666666666666667
18000,1.0,0.029793987143784763,0.010386555887200933,2.8
19000,1.0,0.023673467974488934,0.010412906605741446,2.7666666666666666
20000,1.0,0.027364605281036347,0.01426544858569524,2.966666666666667
21000,1.0,0.028557117873181898,0.013998726337999298,2.933333333333333
22000,1.0,0.026595321693457664,0.014294719679392286,2.533333333333333
23000,1.0,0.026906582604472835,0.01314382782786213,2.566666666666667
24000,1.0,0.0290238408682247,0.01046898669518153,2.7333333333333334
25000,1.0,0.027438097540289162,0.009535887450490442,2.7666666666666666
26000,1.0,0.029203609578932324,0.013718029967133099,2.7333333333333334
27000,1.0,0.027131327350313466,0.011915854985437664,2.8
28000,1.0,0.024815012266238532,0.011871833131569502,2.966666666666667
29000,1.0,0.026563872521122297,0.011448194384756033,2.7
30000,1.0,0.026114347161880384,0.014833822017289043,2.7666666666666666
31000,1.0,0.02556880988025417,0.014132089022433927,2.6333333333333333
32000,1.0,0.02747226463009914,0.013563617258537412,2.6
33000,1.0,0.0248886427997301,0.014051624246483253,2.7333333333333334
34000,1.0,0.02584947852883488,0.011895584000003139,2.6666666666666665
35000,1.0,0.021944390788363913,0.011702741761374577,2.966666666666667
36000,1.0,0.027357026639704903,0.013541848972084176,2.6333333333333333
37000,1.0,0.029024211736395956,0.013899759486718335,2.466666666666667
38000,1.0,0.025236594087133805,0.012893834650030073,2.8333333333333335
39000,1.0,0.021665523170183103,0.013594875359826578,2.933333333333333
40000,1.0,0.02574635371565819,0.013568896116167585,2.7666666666666666
41000,1.0,0.028014220832847058,0.011117703221615241,2.3666666666666667
42000,1.0,0.023700301892434557,0.013520752673276508,2.6
43000,1.0,0.02647351799532771,0.014422466588777593,2.8333333333333335
44000,1.0,0.0289004881400615,0.013209964381366932,2.466666666666667
45000,1.0,0.027211876104896268,0.011477251782984792,2.6
46000,1.0,0.02830889212588469,0.010956628996167991,2.7666666666666666
47000,1.0,0.02723757497345408,0.010977906208441924,2.8666666666666667
48000,1.0,0.028785367123782636,0.010818255755063826,2.533333333333333
49000,1.0,0.02595604065184792,0.011693519794881566,2.533333333333333
50000,1.0,0.023746431758627295,0.01049872420408366,2.6333333333333333
