timesteps,success_rate,final_distance_mean,final_distance_std,episode_length_mean
1000,0.0,0.4003423184156418,0.10285500660095398,50.0
2000,0.0,0.1907554845015208,0.06227169979910438,50.0
3000,0.06666666666666667,0.13951897229999305,0.07666959528096855,49.36666666666667
4000,0.03333333333333333,0.2085464504857858,0.13602945058628366,48.46666666666667
5000,0.4,0.04725861493498087,0.0357684470320211,32.1
6000,1.0,0.010754994163289667,0.004836283198145578,4.8
7000,0.9666666666666667,0.01453651546811064,0.005624998310411169,6.1
8000,1.0,0.01191208215119938,0.00402578963371795,5.0
9000,1.0,0.012191138901592543,0.0043870275674585246,4.733333333333333
10000,1.0,0.01215377269933621,0.004110673346691715,5.933333333333334
11000,1.0,0.01275783465243876,0.004249055686258007,5.5
12000,1.0,0.013113273757820327,0.003876011917813151,5.033333333333333
13000,0.9333333333333333,0.015564905277763804,0.0072057630391732805,8.333333333333334
14000,1.0,0.012828209577128291,0.00275165824184884,4.333333333333333
15000,0.9666666666666667,0.012511820105525354,0.005253070856368763,6.5
16000,1.0,0.010743961754875879,0.005129717828551615,4.666666666666667
17000,1.0,0.011295020200001697,0.004531065094985039,4.533333333333333
18000,1.0,0.011623104739313325,0.003822536943185172,5.6
19000,1.0,0.014259383936102191,0.003795790571475216,5.066666666666666
20000,1.0,0.011741580022498966,0.003338549969044096,4.766666666666667
21000,1.0,0.012274893450861175,0.004268675424962285,4.333333333333333
22000,1.0,0.011355355475097894,0.00437531867371484,5.133333333333334
23000,1.0,0.012061106304948528,0.004167206179209922,4.8
24000,1.0,0.010845221982647976,0.003998750389274967,4.433333333333334
25000,1.0,0.01208275081589818,0.004199099027854162,5.166666666666667
26000,1.0,0.010121137318977465,0.0041373400319121255,4.766666666666667
27000,1.0,0.012139989513282974,0.004615293030109816,4.866666666666666
28000,1.0,0.011141208419576287,0.004085011300197032,5.2
29000,1.0,0.009945536063363155,0.004119846126621717,4.433333333333334
30000,0.9666666666666667,0.012536279453585545,0.0045067661739835695,6.266666666666667
31000,1.0,0.012367424299009144,0.004775880707183016,4.533333333333333
32000,1.0,0.012391021366541584,0.004161590269872159,4.7
33000,1.0,0.010966427659150213,0.004922206721916463,4.566666666666666
34000,1.0,0.012132975862671931,0.0040325714733393005,4.3
35000,0.9666666666666667,0.011508255979667108,0.005465966238013225,6.766666666666667
36000,1.0,0.01098926675816377,0.0044850322636591,4.433333333333334
37000,1.0,0.010109328619243267,0.0052332928109551,4.633333333333334
38000,1.0,0.010197579814121126,0.0050754041843256055,4.366666666666666
39000,1.0,0.01044308696097384,0.004296073822280452,4.9
40000,0.9666666666666667,0.012700722661490242,0.010135440382501816,6.5
41000,1.0,0.011042816067735354,0.005028970824602546,4.766666666666667
42000,1.0,0.012746246554888785,0.004943163991862928,4.366666666666666
43000,1.0,0.011087231306980054,0.004203198329541135,4.566666666666666
44000,1.0,0.011529909648622076,0.0034305397152573818,4.733333333333333
45000,1.0,0.01037165760062635,0.005128372885695344,4.8
46000,1.0,0.01138507341966033,0.004328011168076498,4.9
47000,1.0,0.012096203972275059,0.004756338725526671,5.2
48000,0.9666666666666667,0.009858107586236049,0.006153566847030049,5.333333333333333
49000,1.0,0.010790141982336838,0.004826182872899278,5.366666666666666
50000,1.0,0.011204094424222906,0.005237336813591176,5.066666666666666
